"","Organization Name English","Organization Name/ ორგანიზაცია","Organization Status","სერვისი/service tags for sheaghe ","ცენტრის დასახელება/name of the center","Program Name/ ქვეპროგრამა","Target Group/ სამიზნე ჯგუფი","Name of Contact Person / ხელმძღვანელი/საკონტაქტო პირი","Website/facebook","email/ელ-მისამართი","phone/ ტელეფონი","Region/რეგიონი","Municipality Name/ მისამართი/ადმ ერთ","Address/ მისამართი"
"109","Shida Kartli Rhabilitation Center","შიდა ქართლის სარეაბილიტაციო ცენტრი","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","დალი გოგიაშვილი","","d.gogiashvili@gmail.com","555445844","შიდა ქართლი","გორი","გორი. ჭავჭავაძის 24/ა","41.44273","45.79102","გორი. ჭავჭავაძის 24/ა","გორი. ჭავჭავაძის 24/ა, გორი, შიდა ქართლი, Georgia"
"110","Camille Medical Center","ავადმყოფთა მომსახურე სასულიერო პირთა ორდენი (კამილიელების) ფილიალი საქართველოში","ა(ა)იპ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","კობა კობოსნიძე","http://camillians.ge/","camiliansge@gmail.com, camilliansge@gmail.com,  n.alkhanashvili@gmail.com","2600703;599236969","თბილისი","თბილისი","თემქა. მე–11 მკრ, მე–2 კვარტალი, ანაპის 414 დივიზიის ქ. 11","41.44273","45.79102","თემქა. მე–11 მკრ, მე–2 კვარტალი, ანაპის 414 დივიზიის  11","თემქა. მე–11 მკრ, მე–2 კვარტალი, ანაპის 414 დივიზიის 11, თბილისი, , Georgia"
"111","Rehabilitation and Social Adaptation Center ""Aisi""","რეაბილიტაციისა და სოციალური ადაპტაციის ცენტრი ""აისი""","ა(ა)იპ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","გივი ჩიქობავა","http://aisi.ge/","i.tananashvili004@gmail.com","2910160;593306628","თბილისი","თბილისი","ჩიქვანაიას 21","41.44273","45.79102","ჩიქვანაიას 21","ჩიქვანაიას 21, თბილისი, , Georgia"
"112","Golden Field","ოქროს ველი","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children;ზრდასრულთა მომსახურება;Adult/ ","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის;ომის მონაწილეები","ნუნუ გიორგობიანი","","ltd_oqrosveli@mail.ru","593 301 608","კახეთი","გურჯაანი","გურჯაანი. თამარ მეფის 5","41.44273","45.79102","გურჯაანი. თამარ მეფის 5","გურჯაანი. თამარ მეფის 5, გურჯაანი, კახეთი, Georgia"
"113","Habilitation and Development Center","აბილიტაციის და განვითარების ცენტრი","ა(ა)იპ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია ; ადრეული განვითარება; აუტიზმის პროგრამა","ბავშვები 0-18 წლამდე ასაკის;             ბავშვები 0-7 წლამდე ასაკის","ინგა ზარანდია","https://www.facebook.com/%E1%83%90%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A2%E1%83%90%E1%83%AA%E1%83%98%E1%83%98%E1%83%A1-%E1%83%93%E1%83%90-%E1%83%92%E1%83%90%E1%83%9C%E1%83%95%E1%83%98%E1%83%97%E1%83%90%E1%83%A0%E1%83%94%E1%83%91%E1%83%98%E1%83%A1-%E1%83%AA%E1%83%94%E1%83%9C%E1%83%A2%E1%83%A0%E1%83%98-Habilitation-and-Development-Center-1609749059240922/","ingazarandia@gmail.com","599006009;568 18 55 11; ","აჭარა","ბათუმი"," ს. ხიმშიაშვილი ( ყოფილი საბჭო) 24","41.44273","45.79102"," ს. ხიმშიაშვილი ( ყოფილი საბჭო) 24","ს. ხიმშიაშვილი ( ყოფილი საბჭო) 24, ბათუმი, აჭარა, Georgia"
"114","Kvemo-Kartli Rehabilitation Center","ქვემო ქართლის სარეაბილიტაციო ცენტრი","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","ივანე თანანაშვილი","https://www.facebook.com/%E1%83%A5%E1%83%95%E1%83%94%E1%83%9B%E1%83%9D-%E1%83%A5%E1%83%90%E1%83%A0%E1%83%97%E1%83%9A%E1%83%98%E1%83%A1-%E1%83%A1%E1%83%90%E1%83%A0%E1%83%94%E1%83%90%E1%83%91%E1%83%98%E1%83%9A%E1%83%98%E1%83%A2%E1%83%90%E1%83%AA%E1%83%98%E1%83%9D-%E1%83%AA%E1%83%94%E1%83%9C%E1%83%A2%E1%83%A0%E1%83%98-1589091754736164/?hc_ref=PAGES_TIMELINE","i.tananashvili004@gmail.com","593 003 004","ქვემო-ქართლი","მარნეული","მარნეული. გიორგაძის ქ.","41.44273","45.79102","მარნეული. გიორგაძის ","მარნეული. გიორგაძის, მარნეული, ქვემო-ქართლი, Georgia"
"115","Neironi","ნეირონი","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","მანანა ცანკაშვილი","","neironi1958@mail.ru","599551181","კახეთი","გურჯაანი","გურამიშვილის შეს.N7","41.44273","45.79102","გურამიშვილის შეს.7","გურამიშვილის შეს.7, გურჯაანი, კახეთი, Georgia"
"116","Association Nabimedi","კავშირი ნაბიმედი","ა(ა)იპ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","ეკატერინე ყურაშვილი","","nabimedcenter@gmail.com","551150110","თბილისი","თბილისი","დ.უზნაძის ქ.N49","41.44273","45.79102","დ.უზნაძის 49","დ.უზნაძის 49, თბილისი, , Georgia"
"117","Valeo","ვალეო","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","ნინო ცქიმანაური","","n_tskimanauri@yahoo.com","599941239","თბილისი","თბილისი","ლუბლიანას ქ.N13ა","41.7704323","44.7748777","ლუბლიანას 13ა","ლუბლიანას 13ა, თბილისი, , Georgia"
"118","Children Rehabilitation Center ""Rehab""","ბავშვთა სარეაბილიტაციო ცენტრი ""რეჰაბ""","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია;დამხმარე საშუალებები/საპროთეზო-ორთოპედიული","ბავშვები 0-18 წლამდე ასაკის","დავით შველიძე","https://www.facebook.com/REHAace/","kindrehab@gmail.com","599101100;597 22 36 30","თბილისი","თბილისი","ვაჟა-ფშაველას გამზირი, 70 ბ","41.7232386","44.7361643219801","ვაჟა-ფშაველას გამზირი, 70 ბ","ვაჟა-ფშაველას გამზირი, 70 ბ, თბილისი, , Georgia"
"119","""Profesori""","პროფესორი ","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","ნინო იმერლიშვილი","","ninoimer@yahoo.fr","599428222","ქვემო-ქართლი","მარნეული","მარნეული 26 მაისის ქუჩა ","41.488117","44.807011","მარნეული 26 მაისის ქუჩა ","მარნეული 26 მაისის ქუჩა, მარნეული, ქვემო-ქართლი, Georgia"
"120","""Sanitasi""","სანიტასი","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","ზვიად კოჩალიძე","","sanitasi@mail.ru","593732339","აჭარა","ბათუმი","გორგასლის N159ბ","41.44273","45.79102","გორგასლის 159ბ","გორგასლის 159ბ, ბათუმი, აჭარა, Georgia"
"122","Aversi Clinic","ავერსის კლინიკა","შპს ","ფიზიკური რეაბილიტაცია; Rehabilitation/  სერვისები ბავშვებისათვის; Children","","ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","დიმიტრი ჯორბენაძე","http://aversiclinic.ge/","clinic@aversi.ge   nino.buzariashvili@aversi.ge","2399370","თბილისი","თბილისი","ვაჟა–ფშაველას 27ბ","41.7250224","44.7267733194832","ვაჟა–ფშაველას 27ბ","ვაჟა–ფშაველას 27ბ, თბილისი, , Georgia"
"123","Georgian Portland Association","კავშირი-საქართველოს პორტიჯის ასოციაცია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","ნინო ცინცაძე","https://www.facebook.com/georgianportage/photos/a.430445113713536.1073741828.100115290079855/430445283713519/","nztsintsadze@hotmail.com  t.akhobadze@portage.ge","593 34 45 31; 591503569 ; 599974548","თბილისი","თბილისი","ჭავჭავაძის გამზ. 32","41.44273","45.79102","ჭავჭავაძის გამზ. 32","ჭავჭავაძის გამზ. 32, თბილისი, , Georgia"
"126","I. Bokeria Center for Neurodevelopment","ი. ბოკერიას სახელობის ნეიროგანვითარების ცენტრი","შპს","სერვისები ბავშვებისათვის; Children ; ფიზიკური რეაბილიტაცია; Rehabilitation/  ","თბილისის ადრეული განვითარების პროგრამა და ბავშვთა აბილიტაცია\რეაბილიტაცია ნეიროგანვითარების ცენტრი/Tbilisi early intervantion program and child abilitation\rehabilitation Neirorehabilitation Center","ადრეული განვითარება;ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0-18 წლამდე ასაკის","სოფო ტატიშვილი / ეკატერინე არველაძე","http://ndc.ge/","sofiatat75@hotmail.com;info@ndc.ge; m.andriadze@ndc.ge; iraklinatr@gmail.com","599510347;2526649;555551155","თბილისი","თბილისი","დიდუბის რ-ნი, დიღმის მასივი, ლუბლიანას ქ. 2/6","41.44273","45.79102","დიდუბის რ-ნი, დიღმის მასივი, ლუბლიანას  2/6","დიდუბის რ-ნი, დიღმის მასივი, ლუბლიანას 2/6, თბილისი, , Georgia"
"130","Psychological Services Center ""Green House""","ფსიქოლოგიური მომსახურების ცენტრი მწვანე სახლი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","მარინე ტარასაშვილი","http://www.mtsvanesakhli.com/; ","mtara_1960@yahoo.com","599 64 90 67","თბილისი","თბილისი","ნინო რამიშვილის 37","41.713442","44.7665841","ნინო რამიშვილის 37","ნინო რამიშვილის 37, თბილისი, , Georgia"
"131","Promotion of rehabilitation of disabled children and adolescents ""Nergebi""","ინვალიდ ბავშვთა და მოზარდთა რეაბილიტაციის ხელშეწყობა ""ნერგები""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ზუგდიდის ადრეული განვითარების პროგრამა -ნერგები/Zugdidi early intervantion program Nergebi","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","იამზე ალფნიძე","","luka86@rambler.ru","579 34 44 23","სამეგრელო","ზუგდიდი","ბერიას ქ. 44","42.5101477","41.8824678","ბერიას  44","ბერიას 44, ზუგდიდი, სამეგრელო, Georgia"
"132","Coalition for Social Reforms","კოალიცია სოციალური რეფორმებისათვის","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ჩხოროწყუს ადრეული განვითარების პროგრამა/ Chkhorotsku early intervantion program","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","თამარ ფოფხაძე","https://www.facebook.com/KoalitsiaSotsialuriRepormebisatvis/","tamarapopkhadze@gmail.com","593 14 78 05","სამეგრელო","ჩხოროწყუ","წერეთლის ქ. N5","42.5214463","42.12406","წერეთლის  5","წერეთლის 5, ჩხოროწყუ, სამეგრელო, Georgia"
"133","The Samaritan Association of Georgia","საქართველოს სამარიტელთა კავშირი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","ირინე კლდიაშვილი","http://www.asb-georgia.org/ge/sakartvelos-samaritelta-kavshiri-ssk","viktoriamidelauri@gmail.com","577406093","კახეთი","ლაგოდეხი","სოფ. კავშირი","41.44273","45.79102","სოფ. კავშირი","სოფ. კავშირი, ლაგოდეხი, კახეთი, Georgia"
"134","Georgian Society for Public Interests Protection","საქართველოს საზოგადოებრივი ინტერესების დაცვის ასოციაცია","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ადრეული განვითარების პროგრამა ფალიაშვილის ქუჩაზე/ Early intervantion program Paliashvili street","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","ნინო პაატაშვილი","","ninopaatashvili@gmail.com","593334224","კახეთი","თელავი","ფალიაშვილის 20","41.9108097","45.4738286","ფალიაშვილის 20","ფალიაშვილის 20, თელავი, კახეთი, Georgia"
"136","I. Bokeria Center for Neurodevelopment","ი. ბოკერიას სახელობის ნეიროგანვითარების ცენტრი","შპს","სერვისები ბავშვებისათვის; Children ; ფიზიკური რეაბილიტაცია; Rehabilitation/  ","ზუგდიდის ადრეული განვითარების პროგრამა და ბავშვთა აბილიტაცია\რეაბილიტაცია ნეიროგანვითარების ცენტრი/Zugdidi early intervantion program and child abilitation\rehabilitation Neirorehabilitation Center","ადრეული განვითარება;ბავშვთა აბილიტაცია/რეაბილიტაცია","ბავშვები 0- 18 წლამდე ასაკის","ეკატერინე არველაძე/სოფო ტატიშვილი","http://ndc.ge/","sofiatat75@hotmail.com;info@ndc.ge; m.andriadze@ndc.ge; iraklinatr@gmail.com","599510347;2526649;555551155","სამეგრელო","ზუგდიდი","მ.გორკის ქ.N46","41.44273","45.79102","მ.გორკის 46","მ.გორკის 46, ზუგდიდი, სამეგრელო, Georgia"
"137","Children of Georgia","საქართველოს ბავშვები","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","ანა გაზაშვილი","http://www.cog.ge/","annagazashvili@gmail.com","558485814; 555262719","თბილისი","თბილისი","მიცკევიჩის 30/32","41.7245309","44.7706254","მიცკევიჩის 30/32","მიცკევიჩის 30/32, თბილისი, , Georgia"
"138","Child, Family, Society","ბავშვი, ოჯახი, საზოგადოება","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","მარნეულის ადრეული განვითარების პროგრამა -ბავშვი, ოჯახი, საზოგადოება/ Marneuli early Intervantion program - child, family society","ადრეული განვითარება","ბავშვები 0-7 წლამდე ასაკის","მაია ბიბილეიშვილი","https://www.facebook.com/childfamilysociety/; http://childfamilysociety.ge/ka/","mabibi50@hotmail.com","577715609","კახეთი","მარნეული","მარნეულის მუნიციპალიტეტი,სოფ.ყიზილარჯო","41.44273","45.79102","მარნეულის მუნიციპალიტეტი,სოფ.ყიზილარჯო","მარნეულის მუნიციპალიტეტი,სოფ.ყიზილარჯო, მარნეული, კახეთი, Georgia"
"139","Child and Environment","ბავშვი და გარემო","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","რუსთავის მცირე საოჯახო ტიპის სახლი ბავშვი და გარემო /Rustavi small group home Child and environment","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ნანა იაშვილი","http://www.childandenvironment.org.ge/g_home.html","bavshvi@caucasus.net   ","577 40 54 03 ","ქვემო-ქართლი","რუსთავი","ბარათაშვილის ქ. N19","41.54981265","45.0100533442251","ბარათაშვილის  19","ბარათაშვილის 19, რუსთავი, ქვემო-ქართლი, Georgia"
"140","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","ვაკე-საბურთალოს რაიონი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №8","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 8","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 8, ვაკე-საბურთალოს რაიონი, თბილისი, Georgia"
"141","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge    tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","ვაკე-საბურთალოს რაიონი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №9","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 9","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 9, ვაკე-საბურთალოს რაიონი, თბილისი, Georgia"
"142","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge    tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","თბილისი","ვაკე-საბურთალოს რაიონი","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი №3","41.44273","45.79102","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3","ჰერმან გმაინერის 1(ნუცუბიძის მე-IV მ/რ)სახლი 3, ვაკე-საბურთალოს რაიონი, თბილისი, Georgia"
"143","Charity-Humanitarian Foundation ""Breath"" Georgia","საქველმოქმედო-ჰუმანიტარული ფონდი ""ბრეს"" საქართველო","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ქუთაისის მცირე საოჯახო ტიპის სახლი ბრეს/ Kutaisi small group home breath","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ანა ჩაჩხუნაშვილი ","https://www.facebook.com/pg/BreathGeorgia/about/","anachachkhunashvili@gmail.com","599274017","იმერეთი","ქუთაისი","კეკელიძის ქ. N26","42.2608005","42.6775146","კეკელიძის  26","კეკელიძის 26, ქუთაისი, იმერეთი, Georgia"
"144","Charity-Humanitarian Foundation ""Breath"" Georgia","საქველმოქმედო-ჰუმანიტარული ფონდი ""ბრეს"" საქართველო","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","თელავის მცირე საოჯახო ტიპის სახლი ბრეს/ Telavi small group home breath","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ანა ჩაჩხუნაშვილი ","https://www.facebook.com/pg/BreathGeorgia/about/","anachachkhunashvili@gmail.com","599274017","კახეთი","თელავი","გრიგოლ ორბელიანის ქ. N6","41.9181329","45.4629594","გრიგოლ ორბელიანის  6","გრიგოლ ორბელიანის 6, თელავი, კახეთი, Georgia"
"145","Young Pedagogues Union","ახალგაზრთა პედაგოგთა კავშირი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","მარინა თოფურია","http://apk.ge/","YPUozurgeti@yahoo.com","593 33 23 17         ","გურია","ოზურგეთი","აღმაშენებლის №53","41.921095","42.0041106","აღმაშენებლის 53","აღმაშენებლის 53, ოზურგეთი, გურია, Georgia"
"146","Caritas Georgia","საქველმოქმედო ფონდი საქართველოს კარიტასი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ათიმნათი; პირველი სახლი/ Atimnati; First house ","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","თამარ შარაშიძე","https://caritas.ge/ka/%E1%83%98%E1%83%9B%E1%83%9D%E1%83%A5%E1%83%9B%E1%83%94%E1%83%93%E1%83%94/; https://www.facebook.com/Caritas-Georgia-233814750021300/","tamar.sharashidze@caritas.ge","591229701  ","თბილისი","დიდუბე-ჩუღურეთის რაიონი","თორნიკე ერისთავის ქ. N2დ","41.7473096","44.780045","თორნიკე ერისთავის  2დ","თორნიკე ერისთავის 2დ, დიდუბე-ჩუღურეთის რაიონი, თბილისი, Georgia"
"147","Batumi Education, Development and Employment Center","ბათუმის განათლების, განვითარების და დასაქმების ცენტრი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ბათუმის მცირე საოჯახო ტიპის სახლი  -ბათუმის განათლების, განვითარების და დასაქმების ცენტრი/ Batumi small group home BEDEC","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის"," მაია ქათამაძე  ","","maya.katamadze@gmail.com","593730293","აჭარა","ბათუმი","26 მაისის ქ. N106","41.44273","45.79102","26 მაისის  106","26 მაისის 106, ბათუმი, აჭარა, Georgia"
"148","Charity-Humanitarian Foundation ""Breath"" Georgia","საქველმოქმედო-ჰუმანიტარული ფონდი ""ბრეს"" საქართველო","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","დუშეთის მცირე საოჯახო ტიპის სახლი ბრეს/ Dusheti small group home breath","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ანა ჩაჩხუნაშვილი ","https://www.facebook.com/pg/BreathGeorgia/about/","anachachkhunashvili@gmail.com","599274017","მცხეთა-მთიანეთი","დუშეთი","ნაზი შამანაურის ქ N94","41.44273","45.79102","ნაზი შამანაურის ქ 94","ნაზი შამანაურის ქ 94, დუშეთი, მცხეთა-მთიანეთი, Georgia"
"149","Society ""Biliki""","საზოგადოება ""ბილიკი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ხაშური მცირე საოჯახო ტიპის სახლი ბილიკი/Khashuri Small group Home -Biliki","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","მარინა მღებრიშვილი","https://www.facebook.com/societybiliki/; http://www.biliki.ge/index.php/ka-ge/","m.mgerbishvili@biliki.ge ","599 53 40 35 ","შიდა ქართლი","ხაშური","კახა მეტრეველის ქ.N23","41.44273","45.79102","კახა მეტრეველის 23","კახა მეტრეველის 23, ხაშური, შიდა ქართლი, Georgia"
"150","Society ""Biliki""","საზოგადოება ""ბილიკი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","გორის მცირე საოჯახო ტიპის სახლი ბილიკი/Gori Small group Home -Biliki","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","მარინა მღებრიშვილი","https://www.facebook.com/societybiliki/; http://www.biliki.ge/index.php/ka-ge/","m.mgerbishvili@biliki.ge ","599 53 40 35 ","შიდა ქართლი","გორი","თავზიშვილის ქ. №20","41.9915528","44.10661","თავზიშვილის  20","თავზიშვილის 20, გორი, შიდა ქართლი, Georgia"
"151","Society ""Biliki""","საზოგადოება ""ბილიკი""","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ხაშური მცირე საოჯახო ტიპის სახლი პუშკინზე ბილიკი/Khashuri Small group Home  on Pushkin Street-Biliki","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","მარინა მღებრიშვილი","https://www.facebook.com/societybiliki/; http://www.biliki.ge/index.php/ka-ge/","m.mgerbishvili@biliki.ge ","599 53 40 35 ","შიდა ქართლი","ხაშური","პუშკინის ქ №24ა","41.44273","45.79102","პუშკინის ქ 24ა","პუშკინის ქ 24ა, ხაშური, შიდა ქართლი, Georgia"
"152","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ხონის მცირე საოჯახო ტიპის სახლი SOS/Khoni Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ხონი","იპ. ხვიჩიას N28","41.44273","45.79102","იპ. ხვიჩიას 28","იპ. ხვიჩიას 28, ხონი, იმერეთი, Georgia"
"153","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ქუთაისის  მცირე საოჯახო ტიპის სახლი SOS/Kutaisi Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ქუთაისი","დადიანის N17","42.258817","42.6322973","დადიანის 17","დადიანის 17, ქუთაისი, იმერეთი, Georgia"
"154","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","საჩხერეს  მცირე საოჯახო ტიპის სახლი SOS/Sachkhere Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","საჩხერე","სოფელი ბაჯითი","41.44273","45.79102","სოფელი ბაჯითი","სოფელი ბაჯითი, საჩხერე, იმერეთი, Georgia"
"155","SOS Children's Villages Gerogia","საქართველოს ეს-ო-ეს ბავშვთა სოფელი","ა(ა)იპ","სერვისები ბავშვებისათვის; Children","ზესტაფონის მცირე საოჯახო ტიპის სახლი SOS/ Zestaphoni Small group home SOS","მცირე საოჯახო ტიპის სახლი","ბავშვები 6-18 წლამდე ასაკის","ზვიად ბერძენიშვილი    თამარ ჭანტურია  ","http://www.sos-childrensvillages.ge/; https://www.facebook.com/SOSChildrensVillagesGeorgia/","zviad.berdzenishvili@sos-kd.ge; tamar.chanturia@sos-kd.ge                                                                      ","577405934; 577 17 22 44","იმერეთი","ზესტაფონი","სოფ. კვალითი","41.44273","45.79102","სოფ. კვალითი","სოფ. კვალითი, ზესტაფონი, იმერეთი, Georgia"
